# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# DDVEC    = Vector mean wind direction in degrees (360=north, 90=east, 180=south, 270=west, 0=calm/variable); 
# FHVEC    = Vector mean windspeed (in 0.1 m/s); 
# FG       = Daily mean windspeed (in 0.1 m/s); 
# FHX      = Maximum hourly mean windspeed (in 0.1 m/s); 
# FHXH     = Hourly division in which FHX was measured; 
# FHN      = Minimum hourly mean windspeed (in 0.1 m/s); 
# FHNH     = Hourly division in which FHN was measured; 
# FXX      = Maximum wind gust (in 0.1 m/s); 
# FXXH     = Hourly division in which FXX was measured; 
# TG       = Daily mean temperature in (0.1 degrees Celsius); 
# TN       = Minimum temperature (in 0.1 degrees Celsius); 
# TNH      = Hourly division in which TN was measured; 
# TX       = Maximum temperature (in 0.1 degrees Celsius); 
# TXH      = Hourly division in which TX was measured; 
# T10N     = Minimum temperature at 10 cm above surface (in 0.1 degrees Celsius); 
# T10NH    = 6-hourly division in which T10N was measured; 6=0-6 UT, 12=6-12 UT, 18=12-18 UT, 24=18-24 UT
# SQ       = Sunshine duration (in 0.1 hour) calculated from global radiation (-1 for <0.05 hour); 
# SP       = Percentage of maximum potential sunshine duration; 
# Q        = Global radiation (in J/cm2); 
# DR       = Precipitation duration (in 0.1 hour); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHX      = Maximum hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHXH     = Hourly division in which RHX was measured; 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# PG       = Daily mean sea level pressure (in 0.1 hPa) calculated from 24 hourly values; 
# PX       = Maximum hourly sea level pressure (in 0.1 hPa); 
# PXH      = Hourly division in which PX was measured; 
# PN       = Minimum hourly sea level pressure (in 0.1 hPa); 
# PNH      = Hourly division in which PN was measured; 
# VVN      = Minimum visibility; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVNH     = Hourly division in which VVN was measured; 
# VVX      = Maximum visibility; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Hourly division in which VVX was measured; 
# NG       = Mean daily cloud cover (in octants, 9=sky invisible); 
# UG       = Daily mean relative atmospheric humidity (in percents); 
# UX       = Maximum relative atmospheric humidity (in percents); 
# UXH      = Hourly division in which UX was measured; 
# UN       = Minimum relative atmospheric humidity (in percents); 
# UNH      = Hourly division in which UN was measured; 
# 
# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH, EV24,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH
# 
  375,20170601,   25,   16,   19,   30,   15,   10,    3,   60,   15,  176,   79,    4,  253,   15,   29,    6,  151,   93, 2920,    0,    0,    0,    1,   51,10215,10236,    7,10189,   24,   65,    3,   82,   19,    1,   59,   91,    3,   36,   15
  375,20170602,  338,    9,   17,   30,   15,   10,    1,   70,   12,  210,  114,    3,  289,   15,   60,    6,   84,   51, 2263,    0,    0,    0,    1,   42,10159,10182,    1,10135,   24,   65,    8,   83,   18,    4,   57,   83,    2,   31,   18
  375,20170603,  265,   19,   24,   50,   17,   10,    1,  140,   12,  195,  153,   24,  256,   11,  146,    6,   39,   24, 1526,    5,  100,  100,   12,   28,10128,10136,    1,10119,   16,   61,    4,   83,   17,    7,   70,   96,   12,   50,   10
  375,20170604,  271,   29,   30,   60,   13,    0,   22,  110,   13,  160,   92,   24,  209,   14,   47,   24,  113,   69, 2298,    0,   -1,   -1,   11,   39,10155,10169,   21,10134,    2,   58,    4,   83,   18,    5,   65,   92,    4,   41,   17
  375,20170605,  196,   29,   33,   60,   12,   10,    1,  110,   12,  170,   83,    3,  231,   15,   33,    6,   71,   43, 2213,    0,    0,    0,    1,   38,10115,10166,    1,10033,   24,   74,    7,   83,   15,    6,   56,   91,    3,   37,   17
  380,20170601,   51,   16,   22,   30,    1,   10,    8,   60,   10,  199,  121,    5,  261,   17,   77,    6,  132,   81, 2696,    0,    0,    0,    1,   49,10208,10227,    7,10181,   24,   66,    8,   81,   20,    1,   60,   86,    3,   39,   16
  380,20170602,  270,    8,   23,   40,   15,    0,    5,   70,   12,  222,  152,    5,  284,   13,  123,    6,  125,   77, 2654,    0,   -1,   -1,   23,   50,10156,10174,    1,10138,   24,   65,    6,   83,   20,    3,   54,   77,   24,   36,   17
  380,20170603,  268,   22,   27,   50,   13,   10,    3,   90,   12,  196,  139,   24,  251,   15,  139,   24,   34,   21, 1785,   27,   19,   16,   24,   32,10130,10139,    1,10118,   17,   50,    3,   81,   20,    7,   75,   97,   24,   51,   16
  380,20170604,  252,   28,   33,   50,    9,   10,   22,  110,   12,  158,  106,   24,  205,   12,   55,   24,   91,   56, 2200,   20,   23,   17,    1,   37,10160,10172,   24,10138,    2,   35,    3,   83,   21,    5,   69,   99,    2,   43,   18
  380,20170605,  193,   29,   32,   50,   15,   10,    1,  100,   15,  175,   89,    2,  235,   16,   47,    6,  112,   69, 2475,    0,   -1,   -1,   10,   43,10119,10167,    1,10040,   24,   78,    3,   83,   19,    5,   54,   86,    2,   35,   13
  240,20170601,   89,   16,   18,   30,    6,   10,    2,   50,   13,  170,   87,    4,  229,   16,   42,    6,  149,   91, 2868,    0,    0,    0,    1,   49,10218,10239,    6,10189,   24,   65,    3,   83,   20,    2,   60,   92,    3,   41,   16
  240,20170602,   10,   17,   23,   50,   14,    0,    5,   90,   13,  203,  126,     ,  250,     ,   84,    6,  117,   71, 2466,    0,    0,    0,    1,   45,10164,10186,    1,10138,   24,   75,   10,   83,   19,    3,   60,   88,    4,   40,   11
  240,20170603,  288,   26,   35,   70,   13,   10,    1,  100,   13,  177,  135,     ,  221,     ,  125,   24,   80,   48, 1998,   12,   24,   12,    8,   35,10130,10136,    1,10124,   12,   57,    8,   83,   19,    6,   79,   92,   22,   66,    1
  240,20170604,  253,   45,   50,   80,   12,   20,    1,  120,   12,  154,  111,     ,  190,     ,   83,   24,  129,   78, 2679,    0,    0,    0,    1,   45,10153,10166,   14,10132,    2,   56,    4,   82,   18,    3,   72,   94,    4,   52,   15
  240,20170605,  204,   32,   48,   80,   11,   10,   20,  130,   11,  170,  113,     ,  212,     ,   92,    6,   76,   46, 2009,    0,    0,    0,    1,   35,10101,10152,    1,10012,   24,   75,   12,   83,   19,    7,   64,   84,    3,   52,   11
  286,20170601,   15,    9,   21,   50,   18,   10,    1,   70,   18,  128,   38,    3,  201,   16,   31,    6,  143,   86, 2940,    0,    0,    0,    1,   46,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   99,    3,   48,   15
  286,20170602,   39,   20,   22,   40,   17,   10,    1,   60,   17,  174,   52,    4,  253,   14,   43,    6,  141,   85, 2770,    0,    0,    0,    1,   48,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   68,   97,    2,   40,   11
  286,20170603,  347,   11,   25,   50,   12,   10,    6,  130,   19,  182,  125,    3,  240,   16,  122,    6,   53,   32, 2015,    2,   20,   20,   19,   36,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   76,   97,   21,   50,   14
  286,20170604,  289,   40,   44,   70,   13,   20,   21,  100,   11,  150,   76,   24,  211,   13,   70,   24,   56,   34, 1691,    0,    0,    0,    1,   28,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   75,   96,    3,   47,   11
  286,20170605,  187,   39,   43,   70,    9,   20,   15,  110,    9,  154,   77,    1,  217,   13,   69,    6,  108,   65, 2321,    0,   -1,   -1,   14,   39,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   68,   93,    2,   47,   17
  310,20170601,   45,   26,   33,   60,   16,   20,    6,   90,   16,  185,  125,    4,  239,   14,  115,    6,  150,   92, 2882,    0,    0,    0,    1,   51,10214,10233,    7,10187,   24,   68,    2,   83,   17,    2,   65,   85,    2,   45,   14
  310,20170602,    9,    6,   29,   50,   18,    0,    7,   70,   14,  210,  158,    4,  266,   15,  132,    6,  128,   78, 2800,    0,    0,    0,    1,   52,10161,10182,    1,10140,   24,   64,    9,   83,   17,    4,   57,   71,   22,   37,   16
  310,20170603,  267,   50,   54,   90,   10,   10,    1,  110,   10,  178,  146,   24,  201,    1,  140,   24,   75,   46, 2315,    3,   12,    9,    6,   40,10135,10140,   11,10127,    4,   37,    6,   83,   16,    8,   79,   92,    7,   64,   16
  310,20170604,  267,   60,   64,   80,   11,   40,    1,  110,   11,  163,  143,   24,  180,   15,  134,   24,  132,   81, 2865,    0,    0,    0,    1,   49,10163,10176,   11,10139,    1,   71,   21,   83,    2,    6,   63,   76,    4,   54,   17
  310,20170605,  207,   39,   57,   90,   11,   10,   18,  140,   11,  175,  142,    5,  210,   12,  138,    6,   58,   35, 1891,    8,    5,    4,   24,   33,10099,10158,    1,10000,   24,   67,   23,   83,    1,    7,   63,   75,   24,   52,   11
  283,20170601,   28,   13,   15,   20,    4,    0,   23,   60,   13,  164,   62,    4,  244,   17,   24,    6,  150,   92, 2947,    0,    0,    0,    1,   50,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   60,   95,    3,   33,   14
  283,20170602,   60,    9,   16,   30,    9,   10,    1,   70,   10,  206,   91,    2,  282,   15,   51,    6,   87,   53, 2347,    0,    0,    0,    1,   43,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   59,   92,    2,   37,   12
  283,20170603,  267,   17,   22,   40,   14,   10,    1,   90,   14,  197,  154,    4,  254,   12,  135,    6,   34,   21, 1597,    5,   14,   14,   14,   29,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   71,   88,   24,   45,   11
  283,20170604,  273,   24,   27,   50,   14,   10,    2,  110,   17,  159,   71,   24,  211,   12,   26,   24,   76,   46, 1800,    0,   -1,   -1,    1,   30,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   67,   94,   24,   40,   17
  283,20170605,  179,   24,   27,   40,    8,   10,    1,   90,   10,  162,   58,    3,  224,   16,   16,    6,   79,   48, 2280,    0,    0,    0,    1,   39,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,   59,   95,    1,   39,   13
  280,20170601,   54,   10,   19,   50,   18,   10,    1,   70,   10,  137,   29,    4,  223,   16,  -18,    6,  154,   93, 2926,    0,    0,    0,    1,   47,10223,10242,    7,10195,   24,   60,    4,   83,   19,    3,   69,   97,    1,   32,   16
  280,20170602,   34,   20,   23,   40,   16,   10,    2,  100,   12,  183,   68,    4,  255,   15,    7,    6,  117,   70, 2406,    0,   -1,   -1,   10,   42,10169,10193,    1,10141,   24,   64,    4,   83,   20,    3,   62,   99,    3,   40,   11
  280,20170603,  310,   20,   27,   50,   10,   10,    5,   70,   10,  186,  140,   24,  242,   14,  128,    6,   42,   25, 1518,    0,   -1,   -1,    7,   27,10119,10131,    1,10107,   16,   58,   23,   80,    1,    7,   72,   93,   23,   46,   13
  280,20170604,  275,   34,   37,   60,   12,   20,    2,  110,   14,  152,   76,   24,  213,   13,    9,   24,   87,   52, 2063,    0,    0,    0,    1,   34,10139,10158,   20,10120,    1,   61,    5,   83,   20,    4,   71,   97,    4,   48,   10
  280,20170605,  194,   38,   43,   70,    8,   20,    1,  120,   11,  165,   79,    1,  219,   11,   14,    6,   76,   45, 1859,    0,   -1,   -1,   15,   32,10107,10153,    1,10038,   24,   77,    5,   83,   19,    4,   61,   88,    2,   46,   14
